,name,id,height,weight,base_experience,stats,types,url
1116,raticate-alola,10092,7,255,145,"{'hp': 75, 'attack': 71, 'defense': 70, 'special-attack': 40, 'special-defense': 80, 'speed': 77}","['dark', 'normal']",https://pokeapi.co/api/v2/pokemon/10092/
1117,raticate-totem-alola,10093,14,1050,145,"{'hp': 75, 'attack': 71, 'defense': 70, 'special-attack': 40, 'special-defense': 80, 'speed': 77}","['dark', 'normal']",https://pokeapi.co/api/v2/pokemon/10093/
1118,pikachu-original-cap,10094,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10094/
1119,pikachu-hoenn-cap,10095,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10095/
1120,pikachu-sinnoh-cap,10096,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10096/
1121,pikachu-unova-cap,10097,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10097/
1122,pikachu-kalos-cap,10098,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10098/
1123,pikachu-alola-cap,10099,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10099/
1124,raichu-alola,10100,7,210,243,"{'hp': 60, 'attack': 85, 'defense': 50, 'special-attack': 95, 'special-defense': 85, 'speed': 110}","['electric', 'psychic']",https://pokeapi.co/api/v2/pokemon/10100/
1125,sandshrew-alola,10101,7,400,60,"{'hp': 50, 'attack': 75, 'defense': 90, 'special-attack': 10, 'special-defense': 35, 'speed': 40}","['ice', 'steel']",https://pokeapi.co/api/v2/pokemon/10101/
1126,sandslash-alola,10102,12,550,158,"{'hp': 75, 'attack': 100, 'defense': 120, 'special-attack': 25, 'special-defense': 65, 'speed': 65}","['ice', 'steel']",https://pokeapi.co/api/v2/pokemon/10102/
1127,vulpix-alola,10103,6,99,60,"{'hp': 38, 'attack': 41, 'defense': 40, 'special-attack': 50, 'special-defense': 65, 'speed': 65}",['ice'],https://pokeapi.co/api/v2/pokemon/10103/
1128,ninetales-alola,10104,11,199,177,"{'hp': 73, 'attack': 67, 'defense': 75, 'special-attack': 81, 'special-defense': 100, 'speed': 109}","['ice', 'fairy']",https://pokeapi.co/api/v2/pokemon/10104/
1129,diglett-alola,10105,2,10,53,"{'hp': 10, 'attack': 55, 'defense': 30, 'special-attack': 35, 'special-defense': 45, 'speed': 90}","['ground', 'steel']",https://pokeapi.co/api/v2/pokemon/10105/
1130,dugtrio-alola,10106,7,666,149,"{'hp': 35, 'attack': 100, 'defense': 60, 'special-attack': 50, 'special-defense': 70, 'speed': 110}","['ground', 'steel']",https://pokeapi.co/api/v2/pokemon/10106/
1131,meowth-alola,10107,4,42,58,"{'hp': 40, 'attack': 35, 'defense': 35, 'special-attack': 50, 'special-defense': 40, 'speed': 90}",['dark'],https://pokeapi.co/api/v2/pokemon/10107/
1132,persian-alola,10108,11,330,154,"{'hp': 65, 'attack': 60, 'defense': 60, 'special-attack': 75, 'special-defense': 65, 'speed': 115}",['dark'],https://pokeapi.co/api/v2/pokemon/10108/
1133,geodude-alola,10109,4,203,60,"{'hp': 40, 'attack': 80, 'defense': 100, 'special-attack': 30, 'special-defense': 30, 'speed': 20}","['rock', 'electric']",https://pokeapi.co/api/v2/pokemon/10109/
1134,graveler-alola,10110,10,1100,137,"{'hp': 55, 'attack': 95, 'defense': 115, 'special-attack': 45, 'special-defense': 45, 'speed': 35}","['rock', 'electric']",https://pokeapi.co/api/v2/pokemon/10110/
1135,golem-alola,10111,17,3160,223,"{'hp': 80, 'attack': 120, 'defense': 130, 'special-attack': 55, 'special-defense': 65, 'speed': 45}","['rock', 'electric']",https://pokeapi.co/api/v2/pokemon/10111/
1136,grimer-alola,10112,7,420,65,"{'hp': 80, 'attack': 80, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 25}","['poison', 'dark']",https://pokeapi.co/api/v2/pokemon/10112/
1137,muk-alola,10113,10,520,175,"{'hp': 105, 'attack': 105, 'defense': 75, 'special-attack': 65, 'special-defense': 100, 'speed': 50}","['poison', 'dark']",https://pokeapi.co/api/v2/pokemon/10113/
1138,exeggutor-alola,10114,109,4156,186,"{'hp': 95, 'attack': 105, 'defense': 85, 'special-attack': 125, 'special-defense': 75, 'speed': 45}","['grass', 'dragon']",https://pokeapi.co/api/v2/pokemon/10114/
1139,marowak-alola,10115,10,340,149,"{'hp': 60, 'attack': 80, 'defense': 110, 'special-attack': 50, 'special-defense': 80, 'speed': 45}","['fire', 'ghost']",https://pokeapi.co/api/v2/pokemon/10115/
1140,greninja-battle-bond,10116,15,400,239,"{'hp': 72, 'attack': 95, 'defense': 67, 'special-attack': 103, 'special-defense': 71, 'speed': 122}","['water', 'dark']",https://pokeapi.co/api/v2/pokemon/10116/
1141,greninja-ash,10117,15,400,288,"{'hp': 72, 'attack': 145, 'defense': 67, 'special-attack': 153, 'special-defense': 71, 'speed': 132}","['water', 'dark']",https://pokeapi.co/api/v2/pokemon/10117/
1142,zygarde-10-power-construct,10118,12,335,243,"{'hp': 54, 'attack': 100, 'defense': 71, 'special-attack': 61, 'special-defense': 85, 'speed': 115}","['dragon', 'ground']",https://pokeapi.co/api/v2/pokemon/10118/
1143,zygarde-50-power-construct,10119,50,3050,300,"{'hp': 108, 'attack': 100, 'defense': 121, 'special-attack': 81, 'special-defense': 95, 'speed': 95}","['dragon', 'ground']",https://pokeapi.co/api/v2/pokemon/10119/
1144,zygarde-complete,10120,45,6100,354,"{'hp': 216, 'attack': 100, 'defense': 121, 'special-attack': 91, 'special-defense': 95, 'speed': 85}","['dragon', 'ground']",https://pokeapi.co/api/v2/pokemon/10120/
1145,gumshoos-totem,10121,14,600,146,"{'hp': 88, 'attack': 110, 'defense': 60, 'special-attack': 55, 'special-defense': 60, 'speed': 45}",['normal'],https://pokeapi.co/api/v2/pokemon/10121/
1146,vikavolt-totem,10122,26,1475,225,"{'hp': 77, 'attack': 70, 'defense': 90, 'special-attack': 145, 'special-defense': 75, 'speed': 43}","['bug', 'electric']",https://pokeapi.co/api/v2/pokemon/10122/
1147,oricorio-pom-pom,10123,6,34,167,"{'hp': 75, 'attack': 70, 'defense': 70, 'special-attack': 98, 'special-defense': 70, 'speed': 93}","['electric', 'flying']",https://pokeapi.co/api/v2/pokemon/10123/
1148,oricorio-pau,10124,6,34,167,"{'hp': 75, 'attack': 70, 'defense': 70, 'special-attack': 98, 'special-defense': 70, 'speed': 93}","['psychic', 'flying']",https://pokeapi.co/api/v2/pokemon/10124/
1149,oricorio-sensu,10125,6,34,167,"{'hp': 75, 'attack': 70, 'defense': 70, 'special-attack': 98, 'special-defense': 70, 'speed': 93}","['ghost', 'flying']",https://pokeapi.co/api/v2/pokemon/10125/
1150,lycanroc-midnight,10126,11,250,170,"{'hp': 85, 'attack': 115, 'defense': 75, 'special-attack': 55, 'special-defense': 75, 'speed': 82}",['rock'],https://pokeapi.co/api/v2/pokemon/10126/
1151,wishiwashi-school,10127,82,786,217,"{'hp': 45, 'attack': 140, 'defense': 130, 'special-attack': 140, 'special-defense': 135, 'speed': 30}",['water'],https://pokeapi.co/api/v2/pokemon/10127/
1152,lurantis-totem,10128,15,580,168,"{'hp': 70, 'attack': 105, 'defense': 90, 'special-attack': 80, 'special-defense': 90, 'speed': 45}",['grass'],https://pokeapi.co/api/v2/pokemon/10128/
1153,salazzle-totem,10129,21,810,168,"{'hp': 68, 'attack': 64, 'defense': 60, 'special-attack': 111, 'special-defense': 60, 'speed': 117}","['poison', 'fire']",https://pokeapi.co/api/v2/pokemon/10129/
1154,minior-orange-meteor,10130,3,400,154,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10130/
1155,minior-yellow-meteor,10131,3,400,154,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10131/
1156,minior-green-meteor,10132,3,400,154,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10132/
1157,minior-blue-meteor,10133,3,400,154,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10133/
1158,minior-indigo-meteor,10134,3,400,154,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10134/
1159,minior-violet-meteor,10135,3,400,154,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 60}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10135/
1160,minior-red,10136,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10136/
1161,minior-orange,10137,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10137/
1162,minior-yellow,10138,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10138/
1163,minior-green,10139,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10139/
1164,minior-blue,10140,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10140/
1165,minior-indigo,10141,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10141/
1166,minior-violet,10142,3,3,175,"{'hp': 60, 'attack': 100, 'defense': 60, 'special-attack': 100, 'special-defense': 60, 'speed': 120}","['rock', 'flying']",https://pokeapi.co/api/v2/pokemon/10142/
1167,mimikyu-busted,10143,2,7,167,"{'hp': 55, 'attack': 90, 'defense': 80, 'special-attack': 50, 'special-defense': 105, 'speed': 96}","['ghost', 'fairy']",https://pokeapi.co/api/v2/pokemon/10143/
1168,mimikyu-totem-disguised,10144,4,28,167,"{'hp': 55, 'attack': 90, 'defense': 80, 'special-attack': 50, 'special-defense': 105, 'speed': 96}","['ghost', 'fairy']",https://pokeapi.co/api/v2/pokemon/10144/
1169,mimikyu-totem-busted,10145,4,28,167,"{'hp': 55, 'attack': 90, 'defense': 80, 'special-attack': 50, 'special-defense': 105, 'speed': 96}","['ghost', 'fairy']",https://pokeapi.co/api/v2/pokemon/10145/
1170,kommo-o-totem,10146,24,2075,270,"{'hp': 75, 'attack': 110, 'defense': 125, 'special-attack': 100, 'special-defense': 105, 'speed': 85}","['dragon', 'fighting']",https://pokeapi.co/api/v2/pokemon/10146/
1171,magearna-original,10147,10,805,300,"{'hp': 80, 'attack': 95, 'defense': 115, 'special-attack': 130, 'special-defense': 115, 'speed': 65}","['steel', 'fairy']",https://pokeapi.co/api/v2/pokemon/10147/
1172,pikachu-partner-cap,10148,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10148/
1173,marowak-totem,10149,17,980,149,"{'hp': 60, 'attack': 80, 'defense': 110, 'special-attack': 50, 'special-defense': 80, 'speed': 45}","['fire', 'ghost']",https://pokeapi.co/api/v2/pokemon/10149/
1174,ribombee-totem,10150,4,20,162,"{'hp': 60, 'attack': 55, 'defense': 60, 'special-attack': 95, 'special-defense': 70, 'speed': 124}","['bug', 'fairy']",https://pokeapi.co/api/v2/pokemon/10150/
1175,rockruff-own-tempo,10151,5,92,56,"{'hp': 45, 'attack': 65, 'defense': 40, 'special-attack': 30, 'special-defense': 40, 'speed': 60}",['rock'],https://pokeapi.co/api/v2/pokemon/10151/
1176,lycanroc-dusk,10152,8,250,170,"{'hp': 75, 'attack': 117, 'defense': 65, 'special-attack': 55, 'special-defense': 65, 'speed': 110}",['rock'],https://pokeapi.co/api/v2/pokemon/10152/
1177,araquanid-totem,10153,31,2175,159,"{'hp': 68, 'attack': 70, 'defense': 92, 'special-attack': 50, 'special-defense': 132, 'speed': 42}","['water', 'bug']",https://pokeapi.co/api/v2/pokemon/10153/
1178,togedemaru-totem,10154,6,130,152,"{'hp': 65, 'attack': 98, 'defense': 63, 'special-attack': 40, 'special-defense': 73, 'speed': 96}","['electric', 'steel']",https://pokeapi.co/api/v2/pokemon/10154/
1179,necrozma-dusk,10155,38,4600,340,"{'hp': 97, 'attack': 157, 'defense': 127, 'special-attack': 113, 'special-defense': 109, 'speed': 77}","['psychic', 'steel']",https://pokeapi.co/api/v2/pokemon/10155/
1180,necrozma-dawn,10156,42,3500,340,"{'hp': 97, 'attack': 113, 'defense': 109, 'special-attack': 157, 'special-defense': 127, 'speed': 77}","['psychic', 'ghost']",https://pokeapi.co/api/v2/pokemon/10156/
1181,necrozma-ultra,10157,75,2300,339,"{'hp': 97, 'attack': 167, 'defense': 97, 'special-attack': 167, 'special-defense': 97, 'speed': 129}","['psychic', 'dragon']",https://pokeapi.co/api/v2/pokemon/10157/
1182,pikachu-starter,10158,4,60,86,"{'hp': 45, 'attack': 80, 'defense': 50, 'special-attack': 75, 'special-defense': 60, 'speed': 120}",['electric'],https://pokeapi.co/api/v2/pokemon/10158/
1183,eevee-starter,10159,3,65,87,"{'hp': 65, 'attack': 75, 'defense': 70, 'special-attack': 65, 'special-defense': 85, 'speed': 75}",['normal'],https://pokeapi.co/api/v2/pokemon/10159/
1184,pikachu-world-cap,10160,4,60,112,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 50, 'special-defense': 50, 'speed': 90}",['electric'],https://pokeapi.co/api/v2/pokemon/10160/
1185,meowth-galar,10161,4,75,58,"{'hp': 50, 'attack': 65, 'defense': 55, 'special-attack': 40, 'special-defense': 40, 'speed': 40}",['steel'],https://pokeapi.co/api/v2/pokemon/10161/
1186,ponyta-galar,10162,8,240,82,"{'hp': 50, 'attack': 85, 'defense': 55, 'special-attack': 65, 'special-defense': 65, 'speed': 90}",['psychic'],https://pokeapi.co/api/v2/pokemon/10162/
1187,rapidash-galar,10163,17,800,175,"{'hp': 65, 'attack': 100, 'defense': 70, 'special-attack': 80, 'special-defense': 80, 'speed': 105}","['psychic', 'fairy']",https://pokeapi.co/api/v2/pokemon/10163/
1188,slowpoke-galar,10164,12,360,63,"{'hp': 90, 'attack': 65, 'defense': 65, 'special-attack': 40, 'special-defense': 40, 'speed': 15}",['psychic'],https://pokeapi.co/api/v2/pokemon/10164/
1189,slowbro-galar,10165,16,705,172,"{'hp': 95, 'attack': 100, 'defense': 95, 'special-attack': 100, 'special-defense': 70, 'speed': 30}","['poison', 'psychic']",https://pokeapi.co/api/v2/pokemon/10165/
1190,farfetchd-galar,10166,8,420,132,"{'hp': 52, 'attack': 95, 'defense': 55, 'special-attack': 58, 'special-defense': 62, 'speed': 55}",['fighting'],https://pokeapi.co/api/v2/pokemon/10166/
1191,weezing-galar,10167,30,160,172,"{'hp': 65, 'attack': 90, 'defense': 120, 'special-attack': 85, 'special-defense': 70, 'speed': 60}","['poison', 'fairy']",https://pokeapi.co/api/v2/pokemon/10167/
1192,mr-mime-galar,10168,14,568,161,"{'hp': 50, 'attack': 65, 'defense': 65, 'special-attack': 90, 'special-defense': 90, 'speed': 100}","['ice', 'psychic']",https://pokeapi.co/api/v2/pokemon/10168/
1193,articuno-galar,10169,17,509,290,"{'hp': 90, 'attack': 85, 'defense': 85, 'special-attack': 125, 'special-defense': 100, 'speed': 95}","['psychic', 'flying']",https://pokeapi.co/api/v2/pokemon/10169/
1194,zapdos-galar,10170,16,582,290,"{'hp': 90, 'attack': 125, 'defense': 90, 'special-attack': 85, 'special-defense': 90, 'speed': 100}","['fighting', 'flying']",https://pokeapi.co/api/v2/pokemon/10170/
1195,moltres-galar,10171,20,660,290,"{'hp': 90, 'attack': 85, 'defense': 90, 'special-attack': 100, 'special-defense': 125, 'speed': 90}","['dark', 'flying']",https://pokeapi.co/api/v2/pokemon/10171/
1196,slowking-galar,10172,18,795,172,"{'hp': 95, 'attack': 65, 'defense': 80, 'special-attack': 110, 'special-defense': 110, 'speed': 30}","['poison', 'psychic']",https://pokeapi.co/api/v2/pokemon/10172/
1197,corsola-galar,10173,6,5,144,"{'hp': 60, 'attack': 55, 'defense': 100, 'special-attack': 65, 'special-defense': 100, 'speed': 30}",['ghost'],https://pokeapi.co/api/v2/pokemon/10173/
1198,zigzagoon-galar,10174,4,175,56,"{'hp': 38, 'attack': 30, 'defense': 41, 'special-attack': 30, 'special-defense': 41, 'speed': 60}","['dark', 'normal']",https://pokeapi.co/api/v2/pokemon/10174/
1199,linoone-galar,10175,5,325,147,"{'hp': 78, 'attack': 70, 'defense': 61, 'special-attack': 50, 'special-defense': 61, 'speed': 100}","['dark', 'normal']",https://pokeapi.co/api/v2/pokemon/10175/
1200,darumaka-galar,10176,7,400,63,"{'hp': 70, 'attack': 90, 'defense': 45, 'special-attack': 15, 'special-defense': 45, 'speed': 50}",['ice'],https://pokeapi.co/api/v2/pokemon/10176/
1201,darmanitan-galar-standard,10177,17,1200,168,"{'hp': 105, 'attack': 140, 'defense': 55, 'special-attack': 30, 'special-defense': 55, 'speed': 95}",['ice'],https://pokeapi.co/api/v2/pokemon/10177/
1202,darmanitan-galar-zen,10178,17,1200,189,"{'hp': 105, 'attack': 160, 'defense': 55, 'special-attack': 30, 'special-defense': 55, 'speed': 135}","['ice', 'fire']",https://pokeapi.co/api/v2/pokemon/10178/
1203,yamask-galar,10179,5,15,61,"{'hp': 38, 'attack': 55, 'defense': 85, 'special-attack': 30, 'special-defense': 65, 'speed': 30}","['ground', 'ghost']",https://pokeapi.co/api/v2/pokemon/10179/
1204,stunfisk-galar,10180,7,205,165,"{'hp': 109, 'attack': 81, 'defense': 99, 'special-attack': 66, 'special-defense': 84, 'speed': 32}","['ground', 'steel']",https://pokeapi.co/api/v2/pokemon/10180/
1205,zygarde-10,10181,12,335,243,"{'hp': 54, 'attack': 100, 'defense': 71, 'special-attack': 61, 'special-defense': 85, 'speed': 115}","['dragon', 'ground']",https://pokeapi.co/api/v2/pokemon/10181/
1206,cramorant-gulping,10182,8,180,166,"{'hp': 70, 'attack': 85, 'defense': 55, 'special-attack': 85, 'special-defense': 95, 'speed': 85}","['flying', 'water']",https://pokeapi.co/api/v2/pokemon/10182/
1207,cramorant-gorging,10183,8,180,166,"{'hp': 70, 'attack': 85, 'defense': 55, 'special-attack': 85, 'special-defense': 95, 'speed': 85}","['flying', 'water']",https://pokeapi.co/api/v2/pokemon/10183/
1208,toxtricity-low-key,10184,16,400,176,"{'hp': 75, 'attack': 98, 'defense': 70, 'special-attack': 114, 'special-defense': 70, 'speed': 75}","['electric', 'poison']",https://pokeapi.co/api/v2/pokemon/10184/
1209,eiscue-noice,10185,14,890,165,"{'hp': 75, 'attack': 80, 'defense': 70, 'special-attack': 65, 'special-defense': 50, 'speed': 130}",['ice'],https://pokeapi.co/api/v2/pokemon/10185/
1210,indeedee-female,10186,9,280,166,"{'hp': 70, 'attack': 55, 'defense': 65, 'special-attack': 95, 'special-defense': 105, 'speed': 85}","['psychic', 'normal']",https://pokeapi.co/api/v2/pokemon/10186/
1211,morpeko-hangry,10187,3,30,153,"{'hp': 58, 'attack': 95, 'defense': 58, 'special-attack': 70, 'special-defense': 58, 'speed': 97}","['electric', 'dark']",https://pokeapi.co/api/v2/pokemon/10187/
1212,zacian-crowned,10188,28,3550,360,"{'hp': 92, 'attack': 150, 'defense': 115, 'special-attack': 80, 'special-defense': 115, 'speed': 148}","['fairy', 'steel']",https://pokeapi.co/api/v2/pokemon/10188/
1213,zamazenta-crowned,10189,29,7850,360,"{'hp': 92, 'attack': 120, 'defense': 140, 'special-attack': 80, 'special-defense': 140, 'speed': 128}","['fighting', 'steel']",https://pokeapi.co/api/v2/pokemon/10189/
